,Signal,Time,mse_X,mse_Y,rms_X,rms_Y,crest_factor_X,crest_factor_Y,max_abs_value_X,max_abs_value_Y,min_abs_value_X,min_abs_value_Y,mean_X,mean_Y,median_X,median_Y,mode_X,mode_Y,variance_X,variance_Y,standard_deviations_X,standard_deviations_Y,p2p_X,p2p_Y,Entropy_X,Entropy_Y,Skewness_X,Skewness_Y,kurtosis_X,kurtosis_Y,wave_factor_X,wave_factor_Y,peak_factor_X,peak_factor_Y,Change_coefficient_X,Change_coefficient_Y,skewness_coefficent_X,skewness_coefficent_Y,kurtosis_coefficent_X,kurtosis_coefficent_Y,Clearance_factor_X,Clearance_factor_Y,Impulse_factor_X,Impulse_factor_Y
1157,signal1158,11570.0,0.13942502266510362,0.13934550175849944,0.37339660237487915,0.37329010401897805,5.444613012195885,10.4208495165525,1.232,3.594,-2.033,-3.89,-0.00438413442751075,-0.001433763188745607,-0.004,0.006,0.124,0.01,0.13946029999838114,0.13939791967273626,0.37344383781016005,0.37336030811099385,3.2649999999999997,7.484,9.99096974619479,9.920411694522878,-0.05671885054364234,0.07360544342857052,3.407639539477341,16.289185429644323,0.47415347087943016,0.5069500819598723,8.83629047677648,25.792005874927945,-0.0117420368086216,-0.0038409101905758926,-0.09194657990786267,0.06208265619346549,3.4111307903807435,16.288143097817656,8.83629047677648,25.792005874927945,4.189757799262423,13.07525949220423
1158,signal1159,11580.0,0.15089972567409127,0.11808932434544744,0.38845813889541725,0.343641272761942,4.353107402533429,3.657884252078151,1.55,1.2570000000000001,-1.6909999999999998,-1.171,-0.002151621727237203,0.03309222352481439,-0.006,0.03,0.046,0.091,0.1509540856805198,0.11703996569008966,0.3885281015325916,0.3421110429233316,3.2409999999999997,2.428,9.991855737896755,9.919657997750111,0.03174600077951417,-0.07521087400990058,3.495702806778275,3.0697580596257046,0.4946765093208436,0.43194827465448005,10.271721787935148,10.644484647256428,-0.0055389616474068645,0.09674838610372413,0.015128945901417952,0.21593987340297074,3.495183528773229,3.096901052480168,10.271721787935148,10.644484647256428,5.081179478770614,4.597866777968516
1159,signal1160,11590.0,0.15764200312622106,0.1106997151230949,0.39704156347443154,0.33271566708391553,4.389968608695157,3.7389282293287556,1.743,1.125,-1.733,-1.244,0.0028597108245408294,0.0032172723720203344,-0.003,-0.002,-0.155,-0.21100000000000002,0.15769544903682015,0.11073263612062596,0.39710886295425357,0.3327651365762735,3.476,2.3689999999999998,10.029581865272746,9.887670016652615,-0.003065098183273787,-0.028652953699968495,3.8291418001546695,3.10620034780426,0.5058875802272834,0.41787896905300276,11.056697868806019,10.162627778662594,0.007202734591748092,0.00967018723322587,0.018543479265415483,0.00035851228329689876,3.8293647708048923,3.105653113967359,11.056697868806019,10.162627778662594,5.593446130154438,4.246748419016933
1160,signal1161,11600.0,0.15376665728800337,0.10845428253223907,0.39213091855654963,0.32932397807059094,4.312335294101882,3.9717727438590242,1.351,1.308,-1.6909999999999998,-1.1740000000000002,0.004995701445877288,0.006229386479093413,0.01,0.006999999999999999,-0.172,-0.126,0.1538018025616558,0.10845786018379093,0.3921757291848334,0.32932940983731007,3.042,2.482,10.001584767039734,9.888380851140088,-0.23796621364376713,-0.05783644231346576,3.499935960280803,3.2137010096987835,0.5004360670081857,0.41877652336482446,8.786039989603148,12.06038129117847,0.012740915524440021,0.01891906341286509,-0.1997413988258009,-0.0010724803563329352,3.488782342499717,3.2114718782970595,8.786039989603148,12.06038129117847,4.39685129697364,5.050604547573893
1161,signal1162,11610.0,0.13029758421258278,0.11774943884329782,0.36096756670452096,0.34314638107271045,3.9809670800044263,3.3309399808526785,1.4369999999999998,0.941,-1.199,-1.143,-0.006115670183665499,-0.03442907385697527,-0.002,-0.031,-0.184,-0.187,0.1303111054580245,0.11660964615985317,0.36098629538809984,0.3414815458554871,2.636,2.084,9.959529315862717,9.90154153362163,0.029868796148267228,-0.12503131878087653,3.154994820196978,2.8979352053153944,0.456597884018119,0.4288153304055026,11.02860048161376,7.991545516002778,-0.0169448689486175,-0.1008423538647737,-0.020970676053807563,-0.4285838644568515,3.154693182796357,3.009487509512708,11.02860048161376,7.991545516002778,5.035635643586051,3.426897230895344
1162,signal1163,11620.0,0.12556263657678773,0.11364178702618216,0.35434818551360997,0.33710797532271786,3.979137068124888,3.5507911044053357,1.41,1.146,-1.225,-1.197,0.008185619382571297,-0.018469323954669815,0.009000000000000001,-0.017,-0.126,-0.183,0.1255446922716159,0.11334496377714258,0.3543228644493831,0.3366674379519685,2.635,2.343,9.923578805360059,9.899558339946244,-0.009102552433331586,-0.05140814070876615,2.998121559639367,3.201806392881831,0.4443985087817569,0.4272241356260896,11.22945518221669,10.084318717515156,0.02310666358701084,-0.054869974430916874,0.06022977538904857,-0.21618326180687594,3.0004840336529903,3.231162795310403,11.22945518221669,10.084318717515156,4.990353137408669,4.308264347468409
1163,signal1164,11630.0,0.14047838843298147,0.13053948964439224,0.3748044669330683,0.36130249050399893,4.511685823376205,7.135295404146866,1.6909999999999998,2.5780000000000003,-1.296,-2.352,0.0005564673700664336,0.01726143024618996,-0.004,0.018000000000000002,-0.38,0.094,0.14053299593059607,0.13029244804658552,0.37487730783630535,0.36096045219190637,2.987,4.93,10.00794318281851,9.94043737547114,0.08863943144175261,-0.022839862558296852,3.181633983112845,4.668695797934191,0.4725752288705556,0.46165212452217946,12.03743877519446,19.748813229030016,0.0014846887710017289,0.04783018145257728,0.09309350102745866,0.12076010416145869,3.182173616796307,4.678057650090259,12.03743877519446,19.748813229030016,5.688595384202822,9.11708158397343
1164,signal1165,11640.0,0.13906431887456056,0.10495402735443513,0.3729132859989847,0.3239660898218132,4.39780523133323,4.454169881772732,1.608,1.296,-1.64,-1.443,-0.0040367330988667375,-0.02792106291520118,-0.013000000000000001,-0.028999999999999998,-0.055,0.149,0.1391023817619583,0.1042151665577439,0.3729643170089577,0.322823739148384,3.248,2.739,9.982210495461091,9.858919949321866,0.14481263408979372,-0.02050211725164964,3.4727631223302025,3.0300152990920206,0.4745988285250945,0.4027963502314094,11.562994828676763,12.348263641406934,-0.010825491551089512,-0.0865070209890352,0.11233489078345084,-0.28067055245493305,3.467195611880588,3.082066397767663,11.562994828676763,12.348263641406934,5.487783799931718,4.973835526453927
1165,signal1166,11650.0,0.14563291012114052,0.1271476154747945,0.3816188021064221,0.3565776429822746,4.6093116751345695,4.907767030382755,1.173,1.75,-1.7590000000000001,-1.389,0.017490816725283336,0.010857366158655714,0.027000000000000003,0.013999999999999999,-0.043,-0.132,0.145383794188504,0.1270793928610817,0.3812922687237495,0.3564819670910181,2.9320000000000004,3.1390000000000002,9.984873835779885,9.93323231693433,-0.2108217414939181,-0.05830776544332703,3.273599583586286,3.415787974807697,0.4802724568762754,0.4526758805295677,8.054498114638195,13.763529842578263,0.045881431836756845,0.030462938356255093,-0.07308086071595475,0.03310931894628697,3.2475434363327778,3.4142518761965164,8.054498114638195,13.763529842578263,3.868353598422614,6.230417990684098
1166,signal1167,11660.0,0.13318880851895284,0.11373287846815125,0.3649504192612372,0.3372430554780206,4.452659633298844,3.433725264879387,1.214,1.158,-1.625,-1.081,0.004481047284095342,-0.01237436498632277,0.006999999999999999,-0.013999999999999999,0.162,0.193,0.1332207884404983,0.1136241553394621,0.3649942306948129,0.337081822914648,2.839,2.239,9.986608262047401,9.884235878596499,-0.17582271281469927,0.045352164973612566,3.3420165085258833,3.1234551684970135,0.46209685143030094,0.42701642086235764,9.11487994749384,10.181752327004332,0.012279435427823315,-0.03671744563612174,-0.13898255498227552,-0.06484967332332503,3.3342852238733784,3.1248851483381954,9.11487994749384,10.181752327004332,4.21195732490209,4.347775436784372
1167,signal1168,11670.0,0.1485761418522858,0.11888226768268859,0.38545575861865883,0.3447930795168148,3.7643749446107275,3.996599937362716,1.4509999999999998,1.258,-1.324,-1.3780000000000001,0.0027428683079327755,0.019572880031262223,-0.009000000000000001,0.027000000000000003,-0.009000000000000001,0.06,0.1486266985173364,0.11854549497962209,0.3855213334140361,0.3443043638695596,2.775,2.636,10.013539246374082,9.875395041332814,0.18136130241612322,-0.07389825469982302,3.1362942753630003,3.2405994746897537,0.48931535217376065,0.4349357474848416,9.76603633605308,10.581897742376155,0.007116089702669993,0.056858720158120275,0.20270993187389708,0.09686172513025847,3.141760443509572,3.2432003700345917,9.76603633605308,10.581897742376155,4.778671509117556,4.60244560438853
1168,signal1169,11680.0,0.1504485291129345,0.1204321520125047,0.38787695099468655,0.3470333586451088,4.362208158182563,3.6048407705938326,1.692,1.251,-1.46,-1.053,-0.0019155920281359903,0.0398714341539664,-0.004,0.049,-0.185,-0.214,0.15050367309142973,0.11888887986780189,0.3879480288536465,0.34480266801143217,3.152,2.304,10.004155182227048,9.923039179128995,0.1098484080253123,-0.0560848190703072,3.7115621544481256,2.911561001464657,0.49710872927948513,0.43203405543242535,11.246371167443563,10.387591511858943,-0.00493871931455139,0.11565811570012013,0.09503212962161076,0.2924366634806108,3.709538458916315,2.9660540806271842,11.246371167443563,10.387591511858943,5.5906692800533095,4.487793287043858
1169,signal1170,11690.0,0.14092511567018343,0.11289129542790152,0.37539994095655294,0.33599299907572705,3.8359089677285243,4.384019917236464,1.172,1.446,-1.44,-1.473,0.0012524423602969842,-0.007327471668620562,0.001,-0.018000000000000002,-0.267,-0.16,0.1409786383589663,0.11288171523797555,0.3754712217453773,0.3359787422411953,2.612,2.919,9.962272575477256,9.895854991646102,-0.01165499250530136,0.05795633870766014,2.997984405375506,3.339921483359926,0.4696616778125796,0.4246560285408101,8.316473571275335,12.808782063480649,0.0033363066800650844,-0.021813593757593824,-0.0016460353288690595,-0.007494822190101414,2.9978956526355693,3.3377197628995914,8.316473571275335,12.808782063480649,3.905928930969149,5.439326521522454
1170,signal1171,11700.0,0.15066227862446258,0.11956268894099252,0.3881523909812518,0.3457783812516227,4.044803114650485,3.34607385173121,1.3259999999999998,1.115,-1.57,-1.157,0.015681516217272373,0.0029062133645955416,0.017,-0.001,-0.02,-0.158,0.15047517100692606,0.11960098025457692,0.38791129270353303,0.3458337465525551,2.896,2.2720000000000002,10.000100607185608,9.941197713358493,-0.03559527648271778,0.0035758093180146074,3.1981070931322066,2.8691997501674806,0.4919677202017667,0.4296497920987708,8.801141281721604,9.325651755375652,0.040433422289063194,0.00840514091427391,0.0857710934354652,0.028791825853731218,3.2021619803507346,2.8697438542459244,8.801141281721604,9.325651755375652,4.329877411542232,4.006764337882686
1171,signal1172,11710.0,0.15158659046502557,0.12263122821414606,0.38934122625921025,0.3501874186976826,3.8680722677884516,4.3690890029400276,1.203,1.53,-1.506,-1.31,-0.006811645173896058,0.004695193434935529,-0.015,-0.004,-0.14300000000000002,-0.146,0.15159943362508735,0.12265711503161834,0.389357719359829,0.3502243781229661,2.709,2.84,10.033249513381937,9.934146743757104,-0.08234355204408916,0.07862646432606864,3.2838188145005858,3.192718217398874,0.4942153023120124,0.44262584328776056,7.936058171831229,12.476430533079402,-0.017497987441043597,0.013408864104165795,-0.13484287189339444,0.11885546752064079,3.291419371391496,3.198014201845989,7.936058171831229,12.476430533079402,3.9221213885572874,5.522390585925434
1172,signal1173,11720.0,0.13396783860883157,0.1068376404845641,0.36601617260557157,0.32686027670025014,3.5872731815457857,3.9680563606370076,1.3130000000000002,1.297,-1.19,-1.044,-0.0070789370847987336,0.010690113325517748,-0.012,0.012,-0.052000000000000005,-0.079,0.13397007977119185,0.10676508336976838,0.3660192341546983,0.3267492668236126,2.503,2.341,9.977895063933595,9.854902771449881,0.2016737361425657,0.05177784142620158,3.253297273314961,3.2112750206279976,0.46498755416906784,0.4172530065686646,9.800859770782651,12.139916176709187,-0.019344121769582796,0.03272295840323636,0.14363413235926245,0.14998175611820233,3.2399377783804426,3.224478215868272,9.800859770782651,12.139916176709187,4.557277813570236,5.065416524223476
1173,signal1174,11730.0,0.1519770976944117,0.1215008319656114,0.38984240109871543,0.3485696945599422,3.693800356096629,3.233212805326638,1.44,1.111,-1.278,-1.127,0.007503321610003901,-0.0001832747166862064,0.006999999999999999,-0.001,0.11,0.037000000000000005,0.15198018831968962,0.12154829673344732,0.38984636502049064,0.3486377729584781,2.718,2.238,10.038682231947252,9.925429558679184,-0.013832086920508224,-0.0037016630218618314,3.078529696636175,2.990919457221199,0.4909189050336579,0.4391999562100498,9.475111854652491,9.143970308898364,0.019250629936262736,-0.000525790809930502,0.04392693691672021,-0.005279035597011421,3.07968824894216,2.9909289011587155,9.475111854652491,9.143970308898364,4.6515115367574325,4.016031359254158
1174,signal1175,11740.0,0.1377580550996485,0.11783824189136366,0.3711577226727857,0.3432757519711575,3.4486686435686904,3.510297459347626,1.139,1.205,-1.28,-1.189,0.002812426729191092,-0.04444978507229387,0.009000000000000001,-0.045,-0.096,0.049,0.1378039960769464,0.11590775265730353,0.3712196062668921,0.34045227662229477,2.419,2.394,9.965060273598857,9.884307887269076,-0.06016300849257766,-0.047591075503900335,3.1415234000983405,3.028135053001297,0.47030827942371345,0.42976685265550646,8.26811905246553,10.225882367719832,0.0075776611998931214,-0.1305865040787882,-0.03742958977639873,-0.4415774578537519,3.1400443495106027,3.15560187117118,8.26811905246553,10.225882367719832,3.888564845635487,4.39474528080039
1175,signal1176,11750.0,0.1536679230168032,0.11963542907385684,0.3920050038160268,0.3458835484290296,3.2627134540360405,3.668864870167079,1.237,1.157,-1.2790000000000001,-1.2690000000000001,0.006964830011723323,0.03992379835873393,-0.0,0.043,-0.18600000000000003,0.124,0.15367946866094623,0.11808766541856124,0.3920197299383619,0.34363885900544083,2.516,2.426,10.046887455788626,9.915311150703518,0.07800420045297703,-0.008422861057879247,2.923695920341078,2.925820296264237,0.49319562460884653,0.4321590131745173,8.049825726249566,9.671048191633325,0.017770001682656474,0.11620222877381751,0.13131981678697363,0.34175289907495954,2.931135196905673,3.0031053530599507,8.049825726249566,9.671048191633325,3.9701388270500155,4.179430642859457
1176,signal1177,11760.0,0.14472375537319218,0.11791779288784669,0.38042575540201296,0.34339160282081255,3.9114070981539193,4.042032445168094,1.4880000000000002,1.3880000000000001,-1.415,-1.2690000000000001,0.0018460336068776984,0.012149277061352102,-0.004,0.013000000000000001,-0.315,-0.182,0.14477692311854584,0.11781622790311283,0.3804956282515554,0.34324368588965015,2.9030000000000005,2.657,10.032043090203766,9.933596614020615,0.03881221361986388,-0.004032350595121875,3.088249384893868,2.992449683730437,0.4768029255908076,0.43255557180168674,10.281656913634988,11.770912311089022,0.004852603472594875,0.03540240386001035,0.053370138305593354,0.10221923188678618,3.0891440331415123,2.9994002161443256,10.281656913634988,11.770912311089022,4.902324096342116,5.091573705350625
1177,signal1178,11770.0,0.15163699140289177,0.10802311371629524,0.38940594679959856,0.32866869902121076,3.6234680327728745,4.0405429660775125,1.351,1.328,-1.411,-1.285,0.01323837436498633,-0.0010238374364986303,0.018000000000000002,0.002,-0.078,-0.001,0.15152094784661302,0.10806429458401745,0.3892569175321269,0.3287313410431343,2.762,2.613,10.02049497805672,9.856481893573001,-0.09805311255583254,-0.017669955096566926,3.0749799316211384,3.117194650453869,0.4885745020000581,0.41268481837345306,8.909435537470284,12.293665256565104,0.03401599601022922,-0.003115119897880511,0.004034234975121686,-0.02701534501924444,3.068582301239209,3.1174730504947634,8.909435537470284,12.293665256565104,4.352923030821164,5.0734090135496
1178,signal1179,11780.0,0.14439376045330207,0.1049832809691286,0.3799917899814443,0.32401123586864794,4.260618367778575,3.592468010806509,1.619,1.095,-1.45,-1.1640000000000001,0.0072071121531848276,0.0019312231340367335,0.001,0.006,-0.066,0.015,0.14439824559443243,0.10502059104584505,0.37999769156460994,0.3240688060363803,3.069,2.2590000000000003,9.979748409391304,9.848608263433807,0.19059510522424616,-0.022457114987808002,3.5491578783823132,3.128114624671492,0.4848295542367394,0.4103477594112663,11.21239584672771,10.430232222614531,0.018969906700016304,0.005960464407871302,0.2475116517848434,-0.0045755100059649174,3.565779437495223,3.127792369411057,11.21239584672771,10.430232222614531,5.436100880294864,4.280022422689065
1179,signal1180,11790.0,0.13844658460336037,0.12068306525986687,0.37208410958190674,0.34739468225617226,4.816115372445185,6.137111789258311,1.219,2.1319999999999997,-1.7919999999999998,-2.021,-0.0071137162954278965,0.039708479874951214,-0.015,0.046,0.172,0.127,0.13845008284150068,0.11915286416184023,0.37208881042232467,0.3451852606381684,3.011,4.153,9.962093990284439,9.895275035204312,-0.01662559898091849,0.011312449502239844,3.171181939439419,4.354229367539598,0.46875967197324103,0.44018045194229144,8.80483981235325,17.666107464283936,-0.0191220656044795,0.11505775382574379,-0.07399878784252618,0.3580088785134486,3.174647656677403,4.439040680187268,8.80483981235325,17.666107464283936,4.127353822215643,7.776275167689592
1180,signal1181,11800.0,0.13559319148104748,0.11710140054708862,0.3682298079746498,0.3422008190333399,5.5264401629867415,3.4219672626964464,1.3259999999999998,1.171,-2.035,-1.147,0.014884329816334516,-0.019252051582649518,0.025,-0.019,0.13699999999999998,-0.035,0.13542456910149572,0.11677639266095756,0.36800077323491553,0.3417256101917993,3.3609999999999998,2.318,9.972148235701445,9.897439638949075,-0.15561934917098805,0.06022294869103484,3.651433621837957,3.0840098858136953,0.4651714006099807,0.4301712919099875,9.779252081291569,9.999880398775584,0.04045436853242162,-0.05634875978533496,-0.03419003773687153,-0.1090022482738605,3.6360737057448564,3.089497110097713,9.779252081291569,9.999880398775584,4.549028387572468,4.301661470086654
1181,signal1182,11810.0,0.1434319581867917,0.11516043141852285,0.3787241188342666,0.33935295993776576,4.010835128947067,4.561622212707056,1.5190000000000001,1.45,-1.2890000000000001,-1.548,-0.0020074247753028547,0.018745603751465417,-0.004,0.023,-0.21100000000000002,0.032,0.14348399877205995,0.11485391610165824,0.37879281774085943,0.33890104175357477,2.8080000000000003,2.998,10.004729032445209,9.911121240270576,0.06583956833994983,-0.012026922896393863,3.1765857632171333,3.2774787254834026,0.47817815746790326,0.42684754345307074,10.590387380905751,12.59113032262205,-0.005300568080029134,0.05532372343778885,0.0499377151749855,0.15411357753257876,3.1753583916809665,3.2931908830815138,10.590387380905751,12.59113032262205,5.064091924672846,5.374493047508691
1182,signal1183,11820.0,0.1847565971082451,0.12706416256350098,0.42983322010780545,0.3564606045042018,4.080652490191622,3.7171008051308556,1.754,1.325,-1.395,-1.271,-0.04195388823759286,-0.035430246189917955,-0.044000000000000004,-0.040999999999999995,-0.122,-0.247,0.18306800725520406,0.12585804272828155,0.42786447299957503,0.3547647709797036,3.149,2.596,10.097137308740052,9.947135490307206,0.17298120702219533,0.049275921224319265,3.2073039545801225,3.0953654210583665,0.5417082563761755,0.4464102517634956,9.493571690825023,10.427802562644871,-0.09807331669201096,-0.0998892048829013,-0.12218204903511184,-0.2513883732521796,3.1972473576159772,3.135643567762849,9.493571690825023,10.427802562644871,5.142746167419044,4.655077967330321
1183,signal1184,11830.0,0.15504049550605684,0.11593412583040237,0.3937518196860261,0.3404910069743434,4.6704546063213135,4.091150636777214,1.3619999999999999,1.093,-1.839,-1.393,0.0005525595935912493,0.0035982805783509155,0.004,0.002,0.038,0.11,0.15510080010974733,0.11596649532151478,0.39382838916176083,0.34053853720469696,3.2009999999999996,2.4859999999999998,9.993125327826888,9.89550271347932,-0.039853795818093986,-0.03343189043064578,3.4974252618424,3.1002879380823987,0.499211862849952,0.4284109331092185,8.784801645237208,9.427767641073405,0.0014033208484267822,0.010568506806384367,-0.0356438305092406,-0.001725189579709719,3.4972133670524777,3.099544809928226,8.784801645237208,9.427767641073405,4.38547719408619,4.038958732249154
1184,signal1185,11840.0,0.13950768425166063,0.1211529550605704,0.37350727469710765,0.3480703306238129,3.3413003830033947,4.358314589126937,1.248,1.297,-1.2109999999999999,-1.517,-0.015359906213364553,0.000519734271199689,-0.018000000000000002,0.006999999999999999,-0.04,-0.016,0.1393262030986618,0.12120004720618373,0.37326425371131083,0.3481379715086875,2.4589999999999996,2.814,9.969192046778959,9.914103875277048,0.03593042179748827,-0.04418600802976461,3.0322309330647874,3.1942692270157482,0.4721025400956372,0.44087257472768127,8.945743789630315,10.705475564764928,-0.04115826279772572,0.0014931891772311614,-0.08761408879973695,-0.039706437168836,3.0364824833176662,3.1940186924283647,8.945743789630315,10.705475564764928,4.223308366129243,4.719750575922192
1185,signal1186,11850.0,0.15077860062524434,0.115105794450957,0.3883022027046001,0.3392724487059876,3.574535478635741,6.6554181119398095,1.3880000000000001,1.704,-1.365,-2.258,-0.002919499804611174,0.036406408753419356,-0.015,0.038,-0.033,0.05,0.150829017754871,0.11382484805899012,0.3883671172420124,0.33737938297855447,2.753,3.9619999999999997,10.04177077586295,9.883475989032863,0.10072587511249859,-0.06955138716684856,2.9879319525739962,4.2006694365920625,0.48678942175828105,0.43052373352041656,9.20555035160349,14.803772547923478,-0.007518840498703909,0.10793049629418709,0.07816892855405977,0.25549738320687115,2.985241786388378,4.240672224849764,9.20555035160349,14.803772547923478,4.481164532623803,6.373375427519066
1186,signal1187,11860.0,0.13363089449003498,0.1143061824931612,0.3655555969890695,0.33809197342315184,3.6820664519609223,3.649894398574025,1.318,1.051,-1.3459999999999999,-1.234,0.005858929269245793,-0.004416178194607275,-0.006,-0.0,-0.161,-0.109,0.13364879439932242,0.11433135800243233,0.3655800793250672,0.338129203119802,2.6639999999999997,2.285,9.97279231549167,9.92722000738526,0.054162036603933594,-0.06766964520326892,3.1019243411027664,2.8716853219958507,0.46139740778769955,0.4228293241744978,9.862988682593043,9.194603275836633,0.01602952323054647,-0.013063176083850101,0.10225472501127746,-0.1068614026410036,3.1069388473096122,2.876245152495791,9.862988682593043,9.194603275836633,4.550757411187847,3.887747889174627
1187,signal1188,11870.0,0.1409989933567797,0.11356637631887423,0.3754983267030357,0.33699610727555035,3.4700554099419003,4.525274823881152,1.3030000000000002,1.525,-1.2919999999999998,-1.2429999999999999,-0.018960531457600592,0.008724892536146934,-0.021,0.001,-0.165,-0.102,0.1406944718583569,0.1135346193605727,0.3750926177070896,0.33694898628809183,2.5949999999999998,2.768,10.020204894265571,9.888189217660273,0.09329379806563913,0.038825286484350734,3.139237958597992,3.0351102620845523,0.47292524503700034,0.4229047775654792,9.241200727603262,13.428270315837766,-0.050558812209098865,0.025898869376538566,-0.05851187666838935,0.11653926631776527,3.1357143592084467,3.04315734469462,9.241200727603262,13.428270315837766,4.370397118537879,5.678879671008498
1188,signal1189,11880.0,0.14142219304415762,0.11660977413051986,0.37606142190360026,0.3414817332311054,5.172027458053334,4.3838362475068955,1.945,1.3230000000000002,-1.619,-1.4969999999999999,-0.004701836654943349,-0.008665103556076605,-0.009000000000000001,-0.013999999999999999,0.055999999999999994,-0.084,0.14145536337035472,0.11658024706557742,0.3761055215898255,0.34143849675392113,3.564,2.8200000000000003,9.99660980882418,9.903598406905394,0.09685456388528521,0.015671622189206636,3.7026539626601447,3.2605679142473853,0.4784573419990776,0.4311928316696635,13.7531455150939,11.345532652513183,-0.012503819648106332,-0.02538318672098911,0.05934115002495866,-0.0604942925175317,3.6987478521431574,3.262842983537514,13.7531455150939,11.345532652513183,6.580293447278362,4.892112351237788
1189,signal1190,11890.0,0.14965613638139913,0.1236299867135603,0.38685415388929084,0.351610561151909,3.9679036261280087,3.964613564032679,1.224,1.082,-1.535,-1.3940000000000001,0.0007725674091441803,-0.008279796795623292,-0.001,-0.006,0.124,-0.171,0.14971404442307715,0.12360973560027202,0.386928991448143,0.35158176232602284,2.759,2.476,10.007602050469142,9.933006588485917,0.06247344649444859,-0.03944645996707514,3.1671394729174125,3.1257437393483594,0.4907387323086386,0.44271579742796874,8.178749161882893,8.75192199532382,0.0019970548124221377,-0.02355473445178125,0.06846461889642481,-0.11012373209009346,3.1676624538887537,3.1327896038285967,8.178749161882893,8.75192199532382,4.013628995572751,3.8746141251871644
1190,signal1191,11900.0,0.13862230910511944,0.11923199804611179,0.3723201701561701,0.3452998668492529,3.314351729809313,4.798727596160337,1.234,1.4069999999999998,-1.14,-1.6569999999999998,0.0030609613130129073,-0.006582649472450173,0.0,-0.01,-0.28300000000000003,0.184,0.13866712763488503,0.11923526124692578,0.37238035344911125,0.34530459198644575,2.3739999999999997,3.0639999999999996,9.984908016111525,9.911276204255964,0.06971296962902301,0.013257302781059015,3.0920067486989837,3.3518188754152596,0.4682042594921933,0.43451436420263917,8.901886052585077,11.80052354281488,0.008221592620636051,-0.019067038720196675,0.094378303226074,-0.04395074523893491,3.094704927325969,3.3529892093568363,8.901886052585077,11.80052354281488,4.16790096733448,5.127496984464482
1191,signal1192,11910.0,0.14108396717467725,0.13654975185619378,0.3756114577255029,0.36952638857894005,3.9535535177556778,5.672125360411824,1.2670000000000001,2.096,-1.485,-2.0340000000000003,-0.007184056271981247,-0.042105119187182474,-0.004,-0.042,-0.084,-0.134,0.14108749034773083,0.1348295991880136,0.3756161476131329,0.36719150206399603,2.7520000000000002,4.130000000000001,9.991670830894568,9.931658276112579,-0.11970841483068802,-0.044967608547513735,3.2478935178936736,4.946930267906606,0.475230908961671,0.48271725541282096,8.98046762770228,15.349716652780042,-0.019129796238731178,-0.11469042238754758,-0.1771048040786782,-0.39054750125292653,3.259249336772345,5.046656066804211,8.98046762770228,15.349716652780042,4.267795793613815,7.409573093994455
1192,signal1193,11920.0,0.1753094259476357,0.1167987135599841,0.4186996846758255,0.34175826772732815,4.533081990423541,3.645851812995849,1.8980000000000001,1.246,-1.4069999999999998,-1.14,-0.0011187964048456505,-0.019869480265728802,-0.001,-0.022000000000000002,-0.28,-0.268,0.17537670753944193,0.11644942314558596,0.41878002285142724,0.3412468654003813,3.3049999999999997,2.386,10.0976244266176,9.90025929562752,0.02927690508574779,0.08780463477830407,3.472609257850426,3.113046046167577,0.5319871941277252,0.4285057576070381,10.826571302372104,10.66792571615178,-0.0026720832135901005,-0.05823749810856027,0.021260636366226424,-0.08710537820621574,3.472339176767116,3.112953097268466,10.826571302372104,10.66792571615178,5.759597289172687,4.571267591095222
1193,signal1194,11930.0,0.15511356779992172,0.11925291363813957,0.39384459854100035,0.34533015164931596,3.740053832036131,3.5676004371929286,1.305,1.2009999999999998,-1.473,-1.232,0.01389527159046502,-0.04788745603751462,0.011000000000000001,-0.055999999999999994,-0.126,-0.29600000000000004,0.15498105235839932,0.11700542829841215,0.3936763294362506,0.3420605623254633,2.778,2.433,10.056928971019653,9.879190987312427,-0.07904160075838058,0.06439293057003301,3.3019663947359525,3.172542366270532,0.5032438757838327,0.4364646200846119,8.41319053200618,10.071032760208343,0.03530308105420905,-0.1400243720842257,0.026911640900063958,-0.35842561901069103,3.2982841450570373,3.254501423834957,8.41319053200618,10.071032760208343,4.2338866110346345,4.395649487544015
1194,signal1195,11940.0,0.15293521023837395,0.11332360101602186,0.3910693164112648,0.3366357096566285,3.973720092030306,3.7161832928420795,1.463,1.078,-1.554,-1.251,0.030606877686596368,-0.03992301680343883,0.024,-0.039,-0.037000000000000005,-0.040999999999999995,0.15205785008559558,0.11177343230426505,0.38994595790390696,0.3343253390101699,3.0170000000000003,2.3289999999999997,10.001307882612075,9.88436339317311,-0.059809953346789284,0.011612940743084017,3.4137127941962415,3.0327352913462677,0.5023137770065333,0.4227192018343418,9.566142405791844,9.512581583491958,0.07850539045528433,-0.11943701222258284,0.17619005430290546,-0.3484018887781241,3.4319477409734125,3.1129819268241925,9.566142405791844,9.512581583491958,4.805205123235668,4.021150894357779
